id,brand,name,manual_url
959ef476-3677-46ed-afac-16cb990fd7d2,Kask,"Primero Air Red",https://www.kask-safety.com/media/download/img_4371.pdf
feb4c640-b988-4da6-80e3-24d1b8631ff6,Kask,"Primero Air White",https://www.kask-safety.com/media/download/img_4371.pdf
1943501e-0f7a-41be-acf7-4fbc8acdf06b,Kask,"Primero Air Yellow",https://www.kask-safety.com/media/download/img_4371.pdf
05f9acc6-50bf-4fc2-bac7-a670116cf183,Kask,"Primero PL Black",https://www.kask-safety.com/media/download/user-manual-primero-en12492-after-2025.pdf
f696b7d0-f391-4fa3-a486-7fa9b2bff20c,Kask,"Primero PL Hi-Viz",https://www.kask-safety.com/media/download/user-manual-primero-en12492-after-2025.pdf
6461c6f6-0a2f-492a-9862-c4a91b409b60,Kask,"Primero PL Orange",https://www.kask-safety.com/media/download/user-manual-primero-en12492-after-2025.pdf
edf4f3d7-fba8-46aa-b64b-9c63640d4f53,Kask,"Primero PL White",https://www.kask-safety.com/media/download/user-manual-primero-en12492-after-2025.pdf
a7da1318-6d9e-4c41-8298-50c7dbddb5e6,Kask,"Primero PL Yellow",https://www.kask-safety.com/media/download/user-manual-primero-en12492-after-2025.pdf
17c9ffc4-1d03-4ae4-ae2f-ca7e709b6e11,Kask,"Superplasma AQ Black",https://www.kask-safety.com/media/download/img_1726.pdf
61ad1b88-aaa8-4fff-897e-1915480fbd71,Kask,"Superplasma AQ Blue",https://www.kask-safety.com/media/download/img_1726.pdf
9728066e-b05c-478c-b762-ee82def27c75,Kask,"Superplasma AQ Green",https://www.kask-safety.com/media/download/img_1726.pdf
2b84f2c9-bddc-4570-83c1-66bf7136a706,Kask,"Superplasma AQ Orange",https://www.kask-safety.com/media/download/img_1726.pdf
a2d5a0a0-913b-41f3-985b-0cdf7ed9ea42,Kask,"Superplasma AQ Red",https://www.kask-safety.com/media/download/img_1726.pdf
73e26a00-56e2-4b50-8a3d-968d28cab989,Kask,"Superplasma AQ White",https://www.kask-safety.com/media/download/img_1726.pdf
a69428bd-01fe-460d-8059-4f416712c34a,Kask,"Superplasma AQ Yellow",https://www.kask-safety.com/media/download/img_1726.pdf
be0c4090-76aa-40ee-9ae7-49de048785e8,Kask,"Superplasma HD",https://www.kask-safety.com/media/download/user-manual-superplasma-hd.pdf
edd8c557-497a-4b92-969a-be6a3bda39b7,Kask,"Superplasma HP",https://www.kask-safety.com/media/download/img_1726.pdf
2d0e783b-ed37-4f00-af6f-5006c75751fa,Kask,"Superplasma HP Visor",https://www.kask-safety.com/media/download/img_1726.pdf
c660ba93-5997-4bf3-a6c1-0a568ec44470,Kask,"Superplasma PL Black",https://www.kask-safety.com/media/download/img_1726.pdf
87a4145c-0568-4485-9fff-c38dbffdbd76,Kask,"Superplasma PL Hi-Viz",https://www.kask-safety.com/media/download/img_1726.pdf
f4178d93-0777-4f1d-81ca-c233f96b8193,Kask,"Superplasma PL Orange",https://www.kask-safety.com/media/download/img_1726.pdf
ba0bd352-1d11-4dd4-8f0a-1724fbf81e5e,Kask,"Superplasma PL White",https://www.kask-safety.com/media/download/img_1726.pdf
de8e2c66-1354-4e2f-8d4e-173e5dafbf18,Kask,"Superplasma PL Yellow",https://www.kask-safety.com/media/download/img_1726.pdf
c5438bdc-3b16-46db-b749-7ec9e9f8a984,Kask,"Zenith Air Orange",https://www.kask-safety.com/media/download/zenith-hi-viz-ansi-user-manual.pdf
90d1d221-c349-4269-8705-5719d1d48370,Kask,"Zenith Air White",https://www.kask-safety.com/media/download/zenith-hi-viz-ansi-user-manual.pdf
